"metro","date","time","cases","newCases","deaths","newDeaths","population","closePublicSchools","banGatherings","closeSocialRetail","stayAtHome"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-17,16,89,17,0,0,6096372,0,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-18,17,134,45,0,0,6096372,1,0,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-19,18,165,31,0,0,6096372,1,1,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-20,19,218,53,0,0,6096372,1,1,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-21,20,303,85,0,0,6096372,1,1,0,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-22,21,398,95,1,1,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-23,22,536,138,2,1,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-24,23,697,161,3,1,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-25,24,910,213,5,2,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-26,25,1301,391,8,3,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-27,26,1661,360,15,7,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-28,27,2113,452,22,7,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-29,28,2549,436,25,3,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-30,29,2949,400,29,4,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-03-31,30,3468,519,50,21,6096372,1,1,1,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-01,31,3973,505,54,4,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-02,32,4728,755,66,12,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-03,33,5658,930,77,11,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-04,34,6661,1003,105,28,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-05,35,7706,1045,119,14,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-06,36,8815,1109,124,5,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-07,37,9740,925,178,54,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-08,38,11015,1275,238,60,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-09,39,12475,1460,253,15,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-10,40,13713,1238,325,72,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-11,41,14914,1201,370,45,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-12,42,15813,899,378,8,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-13,43,16863,1050,409,31,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-14,44,17746,883,539,130,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-15,45,18574,828,622,83,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-16,46,19795,1221,719,97,6096372,1,1,1,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-04-17,47,21156,1361,790,71,6096372,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-03-01,0,1,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-02,1,1,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-03,2,2,1,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-04,3,2,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-05,4,2,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-06,5,3,1,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-07,6,5,2,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-08,7,5,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-09,8,5,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-10,9,5,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-11,10,8,3,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-12,11,8,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-13,12,8,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-14,13,9,1,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-15,14,9,0,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-16,15,13,4,0,0,4857962,0,0,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-17,16,14,1,0,0,4857962,0,1,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-18,17,19,5,0,0,4857962,0,1,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-19,18,32,13,0,0,4857962,1,1,0,0
"Phoenix-Mesa-Glendale, AZ",2020-03-20,19,44,12,1,1,4857962,1,1,1,0
"Phoenix-Mesa-Glendale, AZ",2020-03-21,20,63,19,1,0,4857962,1,1,1,0
"Phoenix-Mesa-Glendale, AZ",2020-03-22,21,97,34,2,1,4857962,1,1,1,0
"Phoenix-Mesa-Glendale, AZ",2020-03-23,22,156,59,2,0,4857962,1,1,1,0
"Phoenix-Mesa-Glendale, AZ",2020-03-24,23,221,65,2,0,4857962,1,1,1,0
"Phoenix-Mesa-Glendale, AZ",2020-03-25,24,274,53,2,0,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-03-26,25,334,60,4,2,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-03-27,26,435,101,5,1,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-03-28,27,495,60,5,0,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-03-29,28,597,102,5,0,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-03-30,29,754,157,5,0,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-03-31,30,853,99,8,3,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-01,31,936,83,8,0,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-02,32,1030,94,12,4,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-03,33,1126,96,17,5,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-04,34,1260,134,28,11,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-05,35,1429,169,31,3,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-06,36,1540,111,31,0,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-07,37,1615,75,35,4,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-08,38,1683,68,37,2,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-09,39,1826,143,42,5,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-10,40,1879,53,44,2,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-11,41,2037,158,50,6,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-12,42,2123,86,52,2,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-13,43,2188,65,56,4,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-14,44,2231,43,59,3,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-15,45,2328,97,65,6,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-16,46,2461,133,69,4,4857962,1,1,1,1
"Phoenix-Mesa-Glendale, AZ",2020-04-17,47,2616,155,74,5,4857962,1,1,1,1
"Pittsburgh, PA",2020-03-01,0,0,0,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-02,1,0,0,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-03,2,0,0,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-09,8,0,0,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-13,12,1,1,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-14,13,2,1,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-15,14,4,2,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-16,15,6,2,0,0,2324743,0,0,0,0
"Pittsburgh, PA",2020-03-17,16,13,7,0,0,2324743,0,1,0,0
"Pittsburgh, PA",2020-03-18,17,16,3,0,0,2324743,0,1,0,0
"Pittsburgh, PA",2020-03-19,18,25,9,0,0,2324743,1,1,0,0
"Pittsburgh, PA",2020-03-20,19,38,13,0,0,2324743,1,1,1,0
"Pittsburgh, PA",2020-03-21,20,44,6,1,1,2324743,1,1,1,0
"Pittsburgh, PA",2020-03-22,21,57,13,1,0,2324743,1,1,1,0
"Pittsburgh, PA",2020-03-23,22,70,13,1,0,2324743,1,1,1,0
"Pittsburgh, PA",2020-03-24,23,90,20,2,1,2324743,1,1,1,0
"Pittsburgh, PA",2020-03-25,24,138,48,2,0,2324743,1,1,1,1
"Pittsburgh, PA",2020-03-26,25,210,72,3,1,2324743,1,1,1,1
"Pittsburgh, PA",2020-03-27,26,252,42,3,0,2324743,1,1,1,1
"Pittsburgh, PA",2020-03-28,27,358,106,4,1,2324743,1,1,1,1
"Pittsburgh, PA",2020-03-29,28,424,66,4,0,2324743,1,1,1,1
"Pittsburgh, PA",2020-03-30,29,478,54,4,0,2324743,1,1,1,1
"Pittsburgh, PA",2020-03-31,30,550,72,5,1,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-01,31,600,50,7,2,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-02,32,687,87,7,0,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-03,33,797,110,7,0,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-04,34,921,124,12,5,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-05,35,1012,91,13,1,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-06,36,1081,69,13,0,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-07,37,1196,115,18,5,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-08,38,1257,61,27,9,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-09,39,1319,62,29,2,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-10,40,1389,70,40,11,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-11,41,1467,78,51,11,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-12,42,1507,40,52,1,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-13,43,1554,47,55,3,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-14,44,1579,25,64,9,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-15,45,1607,28,68,4,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-16,46,1652,45,81,13,2324743,1,1,1,1
"Pittsburgh, PA",2020-04-17,47,1704,52,88,7,2324743,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-01,0,2,1,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-02,1,2,0,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-03,2,2,0,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-04,3,2,0,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-05,4,2,0,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-06,5,3,1,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-07,6,4,1,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-08,7,9,5,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-09,8,9,0,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-10,9,10,1,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-11,10,10,0,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-12,11,13,3,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-13,12,15,2,0,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-14,13,18,3,1,1,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-15,14,19,1,1,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-16,15,23,4,1,0,2478810,0,0,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-17,16,35,12,3,2,2478810,0,1,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-18,17,38,3,5,2,2478810,0,1,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-19,18,44,6,5,0,2478810,1,1,0,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-20,19,63,19,5,0,2478810,1,1,1,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-21,20,84,21,5,0,2478810,1,1,1,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-22,21,102,18,5,0,2478810,1,1,1,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-23,22,123,21,6,1,2478810,1,1,1,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-24,23,140,17,9,3,2478810,1,1,1,0
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-25,24,173,33,10,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-26,25,225,52,12,2,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-27,26,309,84,13,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-28,27,354,45,14,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-29,28,389,35,14,0,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-30,29,434,45,16,2,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-03-31,30,486,52,17,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-01,31,528,42,18,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-02,32,583,55,21,3,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-03,33,631,48,21,0,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-04,34,698,67,24,3,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-05,35,754,56,25,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-06,36,807,53,29,4,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-07,37,857,50,32,3,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-08,38,910,53,37,5,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-09,39,957,47,40,3,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-10,40,1013,56,45,5,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-11,41,1057,44,47,2,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-12,42,1110,53,48,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-13,43,1174,64,50,2,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-14,44,1216,42,51,1,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-15,45,1243,27,53,2,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-16,46,1289,46,57,4,2478810,1,1,1,1
"Portland-Vancouver-Hillsboro, OR-WA",2020-04-17,47,1332,43,61,4,2478810,1,1,1,1
"Providence-New Bedford-Fall River, RI-MA",2020-03-01,0,0,0,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-02,1,0,0,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-03,2,0,0,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-09,8,0,0,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-14,13,1,1,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-15,14,1,0,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-16,15,2,1,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-17,16,5,3,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-18,17,5,0,0,0,1621337,0,0,0,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-19,18,6,1,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-20,19,6,0,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-21,20,14,8,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-22,21,24,10,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-23,22,25,1,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-24,23,31,6,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-25,24,133,102,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-26,25,161,28,0,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-27,26,200,39,1,1,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-28,27,250,50,1,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-29,28,433,183,1,0,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-30,29,572,139,2,1,1621337,1,0,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-03-31,30,722,150,2,0,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-01,31,895,173,6,4,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-02,32,989,94,6,0,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-03,33,1082,93,11,5,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-04,34,1285,203,12,1,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-05,35,1409,124,15,3,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-06,36,1472,63,15,0,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-07,37,1774,302,33,18,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-08,38,1988,214,43,10,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-09,39,2297,309,48,5,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-10,40,2389,92,53,5,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-11,41,2867,478,59,6,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-12,42,3003,136,63,4,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-13,43,3070,67,66,3,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-14,44,3930,860,73,7,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-15,45,4003,73,76,3,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-16,46,4603,600,83,7,1621337,1,1,1,0
"Providence-New Bedford-Fall River, RI-MA",2020-04-17,47,5004,401,95,12,1621337,1,1,1,0
"Raleigh-Cary, NC",2020-03-01,0,0,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-02,1,0,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-03,2,1,1,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-04,3,1,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-05,4,1,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-06,5,1,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-07,6,1,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-08,7,1,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-09,8,6,5,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-10,9,6,0,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-11,10,7,1,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-12,11,9,2,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-13,12,10,1,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-14,13,13,3,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-15,14,16,3,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-16,15,17,1,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-17,16,19,2,0,0,1362540,0,0,0,0
"Raleigh-Cary, NC",2020-03-18,17,19,0,0,0,1362540,1,1,0,0
"Raleigh-Cary, NC",2020-03-19,18,27,8,0,0,1362540,1,1,1,0
"Raleigh-Cary, NC",2020-03-20,19,31,4,0,0,1362540,1,1,1,0
"Raleigh-Cary, NC",2020-03-21,20,55,24,0,0,1362540,1,1,1,0
"Raleigh-Cary, NC",2020-03-22,21,56,1,0,0,1362540,1,1,1,0
"Raleigh-Cary, NC",2020-03-23,22,59,3,0,0,1362540,1,1,1,0
"Raleigh-Cary, NC",2020-03-24,23,63,4,0,0,1362540,1,1,1,0
"Raleigh-Cary, NC",2020-03-25,24,86,23,0,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-03-26,25,97,11,0,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-03-27,26,135,38,1,1,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-03-28,27,138,3,1,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-03-29,28,161,23,1,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-03-30,29,183,22,1,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-03-31,30,218,35,1,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-01,31,223,5,1,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-02,32,266,43,1,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-03,33,295,29,1,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-04,34,323,28,2,1,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-05,35,350,27,3,1,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-06,36,366,16,3,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-07,37,400,34,4,1,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-08,38,437,37,4,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-09,39,451,14,4,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-10,40,497,46,4,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-11,41,543,46,4,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-12,42,631,88,4,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-13,43,640,9,4,0,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-14,44,671,31,10,6,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-15,45,682,11,13,3,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-16,46,727,45,15,2,1362540,1,1,1,1
"Raleigh-Cary, NC",2020-04-17,47,751,24,17,2,1362540,1,1,1,1
"Richmond, VA",2020-03-01,0,0,0,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-02,1,0,0,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-03,2,0,0,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-09,8,0,0,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-12,11,1,1,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-13,12,1,0,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-14,13,2,1,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-15,14,2,0,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-16,15,3,1,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-17,16,8,5,0,0,1359801,0,0,0,0
"Richmond, VA",2020-03-18,17,14,6,0,0,1359801,1,0,0,0
"Richmond, VA",2020-03-19,18,15,1,0,0,1359801,1,0,1,0
"Richmond, VA",2020-03-20,19,17,2,0,0,1359801,1,0,1,0
"Richmond, VA",2020-03-21,20,23,6,0,0,1359801,1,0,1,0
"Richmond, VA",2020-03-22,21,27,4,0,0,1359801,1,0,1,0
"Richmond, VA",2020-03-23,22,35,8,0,0,1359801,1,0,1,0
"Richmond, VA",2020-03-24,23,43,8,0,0,1359801,1,0,1,0
"Richmond, VA",2020-03-25,24,53,10,2,2,1359801,1,1,1,1
"Richmond, VA",2020-03-26,25,68,15,3,1,1359801,1,1,1,1
"Richmond, VA",2020-03-27,26,71,3,3,0,1359801,1,1,1,1
"Richmond, VA",2020-03-28,27,84,13,3,0,1359801,1,1,1,1
"Richmond, VA",2020-03-29,28,104,20,3,0,1359801,1,1,1,1
"Richmond, VA",2020-03-30,29,126,22,3,0,1359801,1,1,1,1
"Richmond, VA",2020-03-31,30,176,50,3,0,1359801,1,1,1,1
"Richmond, VA",2020-04-01,31,220,44,5,2,1359801,1,1,1,1
"Richmond, VA",2020-04-02,32,276,56,5,0,1359801,1,1,1,1
"Richmond, VA",2020-04-03,33,359,83,18,13,1359801,1,1,1,1
"Richmond, VA",2020-04-04,34,476,117,18,0,1359801,1,1,1,1
"Richmond, VA",2020-04-05,35,513,37,18,0,1359801,1,1,1,1
"Richmond, VA",2020-04-06,36,538,25,18,0,1359801,1,1,1,1
"Richmond, VA",2020-04-07,37,650,112,18,0,1359801,1,1,1,1
"Richmond, VA",2020-04-08,38,712,62,35,17,1359801,1,1,1,1
"Richmond, VA",2020-04-09,39,773,61,37,2,1359801,1,1,1,1
"Richmond, VA",2020-04-10,40,856,83,37,0,1359801,1,1,1,1
